Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note,zero_calorie,zero_protein,zero_carbs,zero_fats,cal_macro_discrepancy,macro_pct_diff,macro_mismatch,likely_alcohol,Estimated Alcohol (g)
2024-06-28,Lunch,436.1,21.1,1.8,0.2,0.7,0.0,43.0,164.9,142.0,39.2,3.3,7.6,24.8,0.0,0.0,0.7,1.3,,False,False,False,False,-9.799999999999955,0.022471910112359446,False,False,0.0
2024-06-28,Snacks,129.0,9.0,3.6,0.1,0.0,0.0,0.0,1.8,112.0,8.2,0.4,6.3,5.0,0.0,13.5,0.7,1.3,,False,False,False,False,-4.800000000000011,0.037209302325581485,False,False,0.0
2024-06-29,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-06-29,Dinner,399.8,27.1,8.2,0.0,0.0,0.0,0.0,40.2,0.0,10.0,4.5,2.1,31.4,0.0,0.0,0.0,0.0,,False,False,False,False,-9.699999999999989,0.024262131065532738,False,False,0.0
2024-06-29,Lunch,440.2,21.0,2.7,0.0,0.0,0.0,0.0,174.0,34.1,31.4,2.4,2.1,31.6,18.4,9.7,0.2,1.1,,False,False,False,False,-0.8000000000000114,0.001817355747387577,False,False,0.0
2024-06-29,Snacks,168.8,11.9,5.2,0.0,0.0,0.0,15.0,160.8,0.0,3.6,0.0,3.1,11.2,6.0,0.0,20.0,0.0,,False,False,False,False,2.5,0.014810426540284359,False,False,0.0
2024-06-30,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-06-30,Dinner,602.9,25.9,9.7,0.0,0.0,0.0,0.0,0.0,0.0,67.0,4.7,16.3,27.9,0.0,79.5,0.0,0.0,,False,False,False,False,-9.800000000000068,0.01625476861834478,False,False,0.0
2024-06-30,Lunch,540.7,14.8,4.1,0.0,0.0,0.0,0.0,0.0,0.0,49.6,2.8,3.8,53.9,0.0,0.0,0.0,0.0,,False,False,False,False,-6.5,0.012021453671167005,False,False,0.0
2024-06-30,Snacks,164.4,10.6,2.2,0.0,0.0,0.0,15.0,160.2,0.0,10.7,0.3,0.9,7.0,6.0,0.0,20.0,0.0,,False,False,False,False,-1.799999999999983,0.010948905109488948,False,False,0.0
2024-07-01,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-07-01,Dinner,62.0,4.6,2.1,0.0,0.0,0.0,0.0,93.0,0.0,3.6,0.3,2.0,1.7,0.0,0.0,0.0,0.0,,False,False,False,False,-0.5999999999999943,0.009677419354838618,False,False,0.0
2024-07-01,Lunch,431.6,16.2,6.9,1.0,2.6,0.0,32.3,607.8,465.1,36.2,2.5,4.9,36.1,87.1,5.5,1.8,4.1,,False,False,False,False,-3.3999999999999773,0.007877664504170476,False,False,0.0
2024-07-01,Snacks,766.0,29.7,10.3,0.0,0.0,0.0,15.0,760.0,0.0,92.9,4.8,11.7,34.3,6.0,0.0,20.0,0.0,,False,False,False,False,-10.100000000000023,0.013185378590078359,False,False,0.0
2024-07-02,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-07-02,Dinner,457.9,14.6,5.3,0.0,0.0,0.0,0.0,335.5,6.1,52.6,0.1,3.8,28.6,0.2,1.8,0.2,0.3,,False,False,False,False,1.6999999999999318,0.0037126010045860055,False,False,0.0
2024-07-02,Lunch,468.6,32.4,8.1,4.6,14.6,0.1,278.1,1215.5,1186.7,9.0,5.0,1.6,35.9,2.2,12.0,3.7,10.2,,False,False,False,False,-2.599999999999909,0.005548442168160284,False,False,0.0
2024-07-02,Snacks,99.0,8.8,3.6,0.0,0.0,0.0,0.0,0.8,0.0,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,False,False,True,False,-2.200000000000003,0.02222222222222225,False,False,0.0
2024-07-03,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-07-03,Dinner,668.7,26.2,10.2,0.0,0.0,0.0,0.0,6.6,226.3,73.7,2.6,14.5,32.9,0.0,18.6,3.1,1.6,,False,False,False,False,6.500000000000114,0.009720352923583241,False,False,0.0
2024-07-03,Lunch,480.8,14.6,5.3,0.0,0.0,0.0,0.0,335.5,6.1,59.1,0.1,9.9,28.6,0.2,1.8,0.2,0.3,,False,False,False,False,-1.400000000000034,0.0029118136439268594,False,False,0.0
2024-07-03,Snacks,221.8,12.8,0.0,0.1,0.0,0.0,0.0,0.4,58.1,23.1,0.8,1.9,2.4,0.3,37.2,0.6,0.9,,False,False,False,False,4.600000000000023,0.02073940486925168,False,False,0.0
2024-07-04,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-07-04,Dinner,407.2,16.0,6.7,0.0,0.0,0.0,0.0,370.3,52.1,49.0,2.5,3.5,17.9,0.0,3.2,0.9,1.0,,False,False,False,False,-4.400000000000034,0.010805500982318356,False,False,0.0
2024-07-04,Lunch,668.7,26.2,10.2,0.0,0.0,0.0,0.0,6.6,226.3,73.7,2.6,14.5,32.9,0.0,18.6,3.1,1.6,,False,False,False,False,6.500000000000114,0.009720352923583241,False,False,0.0
2024-07-04,Snacks,99.0,8.8,3.6,0.0,0.0,0.0,0.0,0.8,0.0,0.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,False,False,True,False,-2.200000000000003,0.02222222222222225,False,False,0.0
2024-07-05,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-07-05,Dinner,590.1,21.6,8.0,2.1,3.7,0.0,285.9,529.9,458.3,49.6,1.4,4.2,46.5,2.8,0.0,2.6,10.6,,False,False,False,False,11.300000000000068,0.019149296729368017,False,False,0.0
2024-07-05,Lunch,407.2,16.0,6.7,0.0,0.0,0.0,0.0,370.3,52.1,49.0,2.5,3.5,17.9,0.0,3.2,0.9,1.0,,False,False,False,False,-4.400000000000034,0.010805500982318356,False,False,0.0
2024-07-05,Snacks,562.6,32.3,11.6,0.0,0.0,0.0,0.0,0.8,0.0,47.8,3.1,7.2,21.9,0.0,0.0,0.0,0.0,,False,False,False,False,-6.899999999999977,0.012264486313544218,False,False,0.0
2024-07-06,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-07-06,Dinner,570.7,25.2,5.1,2.8,9.2,0.0,138.2,1703.1,709.7,52.0,8.1,6.2,36.5,4.4,12.0,1.5,8.6,,False,False,False,False,-10.099999999999909,0.017697564394602957,False,False,0.0
2024-07-06,Lunch,640.0,14.0,0.0,0.0,0.0,0.0,0.0,3388.0,0.0,76.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,,False,False,False,False,10.0,0.015625,False,False,0.0
2024-07-06,Snacks,327.9,16.7,4.4,0.1,0.0,0.0,0.0,1.0,384.7,38.0,2.3,19.5,6.9,0.0,23.6,0.6,0.0,,False,False,False,False,-2.0,0.006099420555047271,False,False,0.0
2024-07-07,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-07-07,Dinner,446.0,27.5,6.2,0.0,0.0,0.0,0.0,12.1,302.5,20.4,3.1,6.8,31.2,0.0,0.0,0.0,0.0,,False,False,False,False,-7.899999999999977,0.017713004484304882,False,False,0.0
2024-07-07,Lunch,540.4,21.9,4.5,2.2,6.4,0.0,138.2,2216.4,568.1,43.8,5.0,5.4,42.0,3.6,7.2,1.3,7.8,,False,False,False,False,0.10000000000002274,0.0001850481125092945,False,False,0.0
2024-07-07,Snacks,523.3,28.8,10.1,0.0,0.0,0.0,15.0,244.0,0.1,55.0,3.3,7.8,12.7,6.0,0.0,20.0,2.4,,False,False,False,False,-6.7000000000000455,0.012803363271546046,False,False,0.0
2024-07-08,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-07-08,Dinner,758.3,24.8,10.1,0.0,0.0,0.0,0.0,1.7,0.0,99.6,5.6,9.1,34.4,0.0,0.0,0.0,0.0,,False,False,False,False,-0.900000000000091,0.0011868653567190966,False,False,0.0
2024-07-08,Lunch,504.9,25.4,8.4,0.9,1.8,0.0,220.5,226.5,66.0,33.1,2.5,2.5,37.7,6.0,0.0,22.4,4.6,,False,False,False,False,-6.900000000000091,0.013666072489602082,False,False,0.0
2024-07-09,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-07-09,Dinner,564.9,16.7,3.8,0.0,0.0,0.0,0.0,335.5,6.1,68.9,0.1,3.8,34.9,0.2,1.8,0.2,0.3,,False,False,False,False,-0.6000000000000227,0.001062134891131214,False,False,0.0
2024-07-09,Lunch,486.7,14.8,6.9,0.0,0.0,0.0,0.0,410.0,0.0,34.5,2.0,3.9,54.8,0.0,0.0,0.0,0.0,,False,False,False,False,-3.6999999999999886,0.00760221902609408,False,False,0.0
2024-07-09,Snacks,430.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,True,True,True,430.0,1.0,True,True,61.42857142857143
2024-07-10,Breakfast,78.0,4.3,2.8,0.0,0.0,0.0,0.0,48.0,209.4,5.6,0.0,5.6,4.7,2.4,0.0,18.4,0.0,,False,False,False,False,-1.9000000000000057,0.024358974358974432,False,False,0.0
2024-07-10,Dinner,569.3,15.5,6.4,0.0,0.0,0.0,0.0,210.2,0.0,70.0,0.9,3.0,36.4,0.0,0.0,0.0,0.0,,False,False,False,False,4.199999999999932,0.007377481117161307,False,False,0.0
2024-07-10,Lunch,422.4,15.6,4.5,0.0,0.0,0.0,0.0,0.8,0.0,32.4,1.5,2.2,39.4,0.0,0.0,0.0,0.0,,False,False,False,False,-5.2000000000000455,0.01231060606060617,False,False,0.0
2024-07-10,Snacks,50.0,1.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,9.0,1.0,7.0,1.0,0.0,0.0,4.0,0.0,,False,False,False,False,1.0,0.02,False,False,0.0
2024-07-11,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-07-11,Dinner,417.3,25.0,6.1,0.0,0.0,0.0,0.0,95.0,0.0,23.3,3.1,1.3,26.3,0.0,0.0,0.0,0.0,,False,False,False,False,-6.099999999999966,0.014617780972921077,False,False,0.0
2024-07-11,Lunch,520.0,23.5,11.5,0.0,0.0,0.0,0.0,0.8,0.0,32.6,1.5,2.5,45.5,0.0,0.0,0.0,0.0,,False,False,False,False,-3.8999999999999773,0.007499999999999956,False,False,0.0
2024-07-11,Snacks,623.0,50.9,2.2,0.0,0.0,0.0,15.0,160.2,0.0,30.9,0.3,0.9,9.1,6.0,0.0,20.0,0.0,,False,False,False,False,4.900000000000091,0.007865168539325989,False,False,0.0
2024-07-12,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-07-12,Dinner,438.1,15.7,5.6,0.5,0.7,0.0,78.8,53.3,400.9,41.3,2.3,4.3,33.2,5.0,2.1,1.2,4.3,,False,False,False,False,-1.1999999999999318,0.0027391006619491708,False,False,0.0
2024-07-12,Lunch,416.9,18.2,5.6,0.9,1.8,0.0,205.5,64.5,66.0,25.8,6.5,2.2,40.7,0.0,0.0,2.4,4.6,,False,False,False,False,-12.899999999999977,0.030942672103621918,False,False,0.0
2024-07-12,Snacks,580.7,60.4,1.8,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.4,4.9,0.8,0.0,0.0,0.0,0.0,,False,True,False,False,0.3000000000000682,0.0005166178749785917,False,False,0.0
2024-07-13,Breakfast,78.0,4.3,2.8,0.0,0.0,0.0,0.0,48.0,209.4,5.6,0.0,5.6,4.7,2.4,0.0,18.4,0.0,,False,False,False,False,-1.9000000000000057,0.024358974358974432,False,False,0.0
2024-07-13,Dinner,687.2,30.7,9.5,2.1,9.2,0.0,87.6,61.6,825.6,67.2,8.2,22.9,36.2,4.8,14.4,1.2,4.9,,False,False,False,False,-2.7000000000000455,0.003928987194412173,False,False,0.0
2024-07-13,Lunch,438.1,15.7,5.6,0.5,0.7,0.0,78.8,53.3,400.9,41.3,2.3,4.3,33.2,5.0,2.1,1.2,4.3,,False,False,False,False,-1.1999999999999318,0.0027391006619491708,False,False,0.0
2024-07-13,Snacks,1009.8,43.1,16.5,0.1,0.0,0.4,44.0,584.6,821.8,151.0,10.1,84.4,13.3,0.0,12.0,15.9,19.2,,False,False,False,False,-35.30000000000018,0.03495741731035867,False,False,0.0
2024-07-14,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-07-14,Dinner,348.3,18.1,4.5,0.0,0.0,0.0,0.0,0.0,0.0,26.2,0.9,0.0,17.1,0.0,0.0,0.0,0.0,,False,False,False,False,12.199999999999989,0.03502727533735282,False,False,0.0
2024-07-14,Lunch,467.1,10.7,3.8,0.5,0.8,0.0,87.6,55.1,400.8,53.3,1.9,21.6,38.0,2.4,0.0,0.6,2.5,,False,False,False,False,5.600000000000023,0.011988867480197007,False,False,0.0
2024-07-14,Snacks,360.0,21.0,15.0,0.0,0.0,0.5,55.0,230.0,490.0,39.0,2.0,35.0,6.0,0.0,0.0,17.0,18.3,,False,False,False,False,-9.0,0.025,False,False,0.0
2024-07-15,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-07-15,Dinner,602.0,33.8,14.5,3.0,7.8,0.0,0.0,802.6,0.0,45.7,3.5,4.1,30.5,0.0,0.0,0.0,0.0,,False,False,False,False,-7.0,0.011627906976744186,False,False,0.0
2024-07-15,Lunch,493.5,11.4,2.2,3.7,3.6,0.0,102.0,88.8,307.2,51.4,1.1,5.8,44.2,0.0,0.0,1.2,7.2,,False,False,False,False,8.5,0.017223910840932118,False,False,0.0
2024-07-15,Snacks,482.6,26.5,13.3,0.0,0.0,0.3,27.5,155.5,245.0,54.5,5.3,28.0,9.7,0.0,0.0,8.5,9.2,,False,False,False,False,-12.699999999999989,0.026315789473684185,False,False,0.0
2024-07-16,Breakfast,78.0,4.3,2.8,0.0,0.0,0.0,0.0,48.0,209.4,5.6,0.0,5.6,4.7,2.4,0.0,18.4,0.0,,False,False,False,False,-1.9000000000000057,0.024358974358974432,False,False,0.0
2024-07-16,Dinner,546.9,21.5,8.0,1.4,8.7,0.0,15.0,869.7,56.2,58.8,4.6,7.9,32.6,6.0,1.4,20.3,0.4,,False,False,False,False,-12.200000000000045,0.02230755165478158,False,False,0.0
2024-07-16,Lunch,602.0,33.8,14.5,3.0,7.8,0.0,0.0,802.6,0.0,45.7,3.5,4.1,30.5,0.0,0.0,0.0,0.0,,False,False,False,False,-7.0,0.011627906976744186,False,False,0.0
2024-07-16,Snacks,212.0,7.9,3.6,0.0,0.0,0.0,15.0,160.0,0.0,9.3,0.0,8.8,25.9,6.0,0.0,20.0,0.0,,False,False,False,False,0.0999999999999659,0.0004716981132073863,False,False,0.0
2024-07-17,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-07-17,Lunch,507.6,29.9,12.5,3.0,7.8,0.0,0.0,685.5,0.0,35.5,3.1,3.5,25.4,0.0,0.0,0.0,0.0,,False,False,False,False,-5.099999999999909,0.010047281323876889,False,False,0.0
2024-07-18,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-07-18,Dinner,563.8,13.3,4.1,1.8,3.4,0.0,164.5,275.3,423.5,54.2,4.0,9.2,48.8,524.8,340.0,42.2,23.9,,False,False,False,False,32.09999999999991,0.05693508336289449,False,False,0.0
2024-07-18,Lunch,532.1,20.1,4.9,2.9,5.4,0.0,73.5,1102.3,385.9,51.0,2.1,5.9,37.2,0.0,0.0,5.6,27.5,,False,False,False,False,-1.6000000000000227,0.003006953580154149,False,False,0.0
2024-07-19,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-07-19,Dinner,211.8,12.4,8.8,0.0,0.0,0.3,32.4,135.3,288.2,22.9,1.2,20.6,3.5,0.0,0.0,10.0,10.8,,False,False,False,False,-5.399999999999977,0.02549575070821519,False,False,0.0
2024-07-19,Lunch,536.7,12.9,2.3,1.6,1.5,0.0,127.5,256.4,576.1,49.4,7.1,6.4,55.5,25.0,31.1,4.4,12.0,,False,False,False,False,1.0,0.001863238308179616,False,False,0.0
2024-07-19,Snacks,96.0,5.5,3.3,0.0,0.0,0.0,0.0,40.0,0.0,10.3,0.3,10.0,1.3,0.0,0.0,0.0,0.0,,False,False,False,False,0.09999999999999432,0.0010416666666666075,False,False,0.0
2024-07-20,Breakfast,303.2,8.8,5.7,0.0,0.0,0.0,0.0,242.0,418.8,45.9,0.7,30.2,10.9,4.8,0.0,36.8,0.0,,False,False,False,False,-3.1999999999999886,0.010554089709762496,False,False,0.0
2024-07-20,Lunch,503.4,20.3,9.9,1.3,2.0,0.0,63.8,1021.3,192.0,35.2,2.7,4.5,45.1,0.0,0.0,0.8,4.5,,False,False,False,False,-0.5000000000001137,0.0009932459276919224,False,False,0.0
2024-07-21,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-07-21,Dinner,1486.6,69.1,17.9,0.0,0.0,0.0,0.0,8680.1,0.0,163.3,9.6,17.1,55.4,0.0,0.0,0.0,0.0,,False,False,False,False,-10.100000000000136,0.00679402663796592,False,False,0.0
2024-07-21,Lunch,390.4,20.9,11.6,0.9,4.6,0.0,60.0,524.2,46.2,32.5,2.2,1.6,19.4,0.0,0.0,42.4,0.5,,False,False,False,False,-5.300000000000011,0.013575819672131178,False,False,0.0
2024-07-21,Snacks,100.0,7.4,3.3,0.0,0.0,0.0,15.0,160.0,0.0,0.4,0.0,0.3,8.3,6.0,0.0,20.0,0.0,,False,False,True,False,-1.4000000000000057,0.014000000000000058,False,False,0.0
2024-07-22,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-07-22,Dinner,506.6,21.2,10.4,1.9,3.0,0.0,127.8,406.2,329.1,38.4,1.7,3.6,39.5,2.2,0.0,1.0,6.1,,False,False,False,False,4.2000000000000455,0.008290564547966927,False,False,0.0
2024-07-22,Lunch,602.4,25.5,3.9,2.3,6.6,0.0,179.2,493.0,366.8,47.8,0.4,2.8,44.8,0.0,0.0,1.8,7.5,,False,False,False,False,2.5,0.004150066401062417,False,False,0.0
2024-07-22,Snacks,416.1,18.7,3.3,0.0,0.0,0.0,0.0,40.0,0.0,39.2,0.3,10.0,20.9,0.0,0.0,0.0,0.0,,False,False,False,False,7.400000000000034,0.01778418649363142,False,False,0.0
2024-07-23,Breakfast,97.5,5.4,3.5,0.0,0.0,0.0,0.0,60.0,261.8,7.0,0.0,7.0,5.9,3.0,0.0,23.0,0.0,,False,False,False,False,-2.700000000000003,0.02769230769230772,False,False,0.0
2024-07-23,Dinner,537.5,27.7,7.2,1.0,1.0,0.0,0.0,309.8,61.4,42.0,3.1,3.5,32.2,33.2,17.4,0.4,1.9,,False,False,False,False,-8.600000000000023,0.016000000000000042,False,False,0.0
2024-07-23,Lunch,491.4,20.2,10.3,1.5,2.1,0.0,127.8,751.9,329.1,34.2,2.3,3.5,43.0,2.2,0.0,1.0,6.1,,False,False,False,False,0.7999999999999545,0.0016280016280015356,False,False,0.0
2024-07-23,Snacks,193.5,9.1,3.7,0.1,0.1,0.0,0.0,0.8,333.0,24.6,3.2,19.3,6.0,0.0,17.5,2.0,3.0,,False,False,False,False,-10.800000000000011,0.055813953488372155,False,False,0.0
2024-07-24,Breakfast,234.0,12.9,8.4,0.0,0.0,0.0,0.0,144.0,628.2,16.8,0.0,16.8,14.1,7.2,0.0,55.2,0.0,,False,False,False,False,-5.699999999999989,0.02435897435897431,False,False,0.0
2024-07-24,Dinner,758.7,45.1,18.4,0.0,0.0,0.0,0.0,251.0,0.0,52.9,3.1,4.4,36.5,0.0,0.0,0.0,0.0,,False,False,False,False,-4.7999999999999545,0.006326611308817654,False,False,0.0
2024-07-24,Lunch,548.5,19.2,9.4,0.1,0.1,0.0,0.0,1.9,333.0,74.3,8.2,25.5,25.1,0.0,17.5,2.0,3.0,,False,False,False,False,-21.899999999999977,0.039927073837739246,False,False,0.0
2024-07-25,Breakfast,250.5,8.9,5.7,0.1,0.1,0.0,0.0,96.0,751.8,35.2,3.2,30.4,11.0,4.8,17.5,38.8,3.0,,False,False,False,False,-14.400000000000034,0.0574850299401199,False,False,0.0
2024-07-25,Dinner,400.0,26.3,11.4,5.0,4.2,0.0,95.0,170.0,0.0,2.8,0.0,1.5,38.8,1.0,0.0,2.0,4.0,,False,False,False,False,-3.1000000000000227,0.007750000000000057,False,False,0.0
2024-07-25,Lunch,758.7,45.1,18.4,0.0,0.0,0.0,0.0,251.0,0.0,52.9,3.1,4.4,36.5,0.0,0.0,0.0,0.0,,False,False,False,False,-4.7999999999999545,0.006326611308817654,False,False,0.0
2024-07-25,Snacks,96.0,5.5,3.3,0.0,0.0,0.0,0.0,40.0,0.0,10.3,0.3,10.0,1.3,0.0,0.0,0.0,0.0,,False,False,False,False,0.09999999999999432,0.0010416666666666075,False,False,0.0
2024-07-26,Dinner,536.0,13.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,86.9,5.9,12.6,22.5,0.0,0.0,0.0,0.0,,False,False,False,False,-19.5,0.036380597014925374,False,False,0.0
2024-07-26,Lunch,1054.0,49.9,6.0,3.7,4.0,0.0,217.0,2640.0,647.0,60.0,7.0,5.0,83.6,451.0,25.0,46.0,30.8,,False,False,False,False,30.5,0.028937381404174574,False,False,0.0
2024-07-27,Breakfast,316.8,12.5,6.8,0.0,0.0,0.0,0.0,96.0,418.8,37.3,1.8,15.0,16.2,4.8,0.0,36.8,0.0,,False,False,False,False,-9.699999999999989,0.030618686868686833,False,False,0.0
2024-07-28,Breakfast,484.0,22.6,13.2,0.4,2.8,0.0,30.0,96.0,421.8,35.3,2.0,12.7,36.9,12.8,0.0,36.8,0.0,,False,False,False,False,-8.199999999999932,0.016942148760330438,False,False,0.0
2024-07-28,Lunch,338.0,13.2,7.4,0.4,2.8,0.0,30.0,880.0,3.0,47.6,3.0,2.8,8.6,8.0,0.0,0.0,0.0,,False,False,False,False,-5.600000000000023,0.016568047337278173,False,False,0.0
2024-07-29,Breakfast,445.3,23.4,7.6,4.4,7.3,0.0,0.0,97.5,617.5,27.8,2.4,12.1,35.9,4.8,0.0,41.2,8.4,,False,False,False,False,-20.099999999999966,0.045138109139905604,False,False,0.0
2024-07-29,Lunch,540.0,32.0,10.0,0.0,0.0,0.0,65.0,1660.0,0.0,42.0,1.0,7.0,21.0,2.0,0.0,30.0,20.0,,False,False,False,False,0.0,0.0,False,False,0.0
2024-07-29,Snacks,159.2,9.2,3.6,0.0,0.0,0.0,0.0,19.0,183.4,13.5,2.1,11.1,5.9,0.0,6.8,0.3,2.3,,False,False,False,False,-1.1999999999999886,0.007537688442210985,False,False,0.0
2024-07-30,Breakfast,156.0,8.6,5.6,0.0,0.0,0.0,0.0,96.0,418.8,11.2,0.0,11.2,9.4,4.8,0.0,36.8,0.0,,False,False,False,False,-3.8000000000000114,0.024358974358974432,False,False,0.0
2024-07-30,Lunch,22.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,0.0,,False,False,True,True,0.09999999999999787,0.0044642857142856195,False,False,0.0
2024-07-31,Breakfast,340.2,13.2,8.4,0.2,0.2,0.0,0.0,149.4,815.4,44.2,5.6,34.3,14.8,7.2,12.9,56.8,1.8,,False,False,False,False,-14.600000000000023,0.04291593180482076,False,False,0.0
2024-07-31,Dinner,1013.4,57.3,14.4,0.0,0.0,0.0,0.0,0.0,0.0,98.9,7.6,0.0,29.5,0.0,0.0,0.0,0.0,,False,False,False,False,-15.899999999999977,0.015689757252812294,False,False,0.0
2024-07-31,Lunch,623.0,15.5,2.6,0.0,0.0,0.0,0.0,1800.0,0.0,86.7,6.0,11.8,31.0,0.0,0.0,0.0,0.0,,False,False,False,False,12.700000000000045,0.02038523274478338,False,False,0.0
2024-07-31,Snacks,196.0,10.4,5.9,0.0,0.0,0.0,0.0,40.0,0.0,23.3,0.3,17.7,2.4,0.0,0.0,0.0,0.0,,False,False,False,False,-0.4000000000000057,0.002040816326530641,False,False,0.0
2024-08-01,Breakfast,128.0,7.3,4.3,0.0,0.0,0.0,15.0,208.0,209.4,5.6,0.0,5.6,10.7,8.4,0.0,38.4,0.0,,False,False,False,False,-2.8999999999999773,0.022656249999999822,False,False,0.0
2024-08-01,Dinner,182.4,2.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.2,2.8,0.0,0.0,0.0,0.0,,False,False,False,False,-0.5999999999999943,0.003289473684210495,False,False,0.0
