Date,Meal,Calories,Fat (g),Saturated Fat,Polyunsaturated Fat,Monounsaturated Fat,Trans Fat,Cholesterol,Sodium (mg),Potassium,Carbohydrates (g),Fiber,Sugar,Protein (g),Vitamin A,Vitamin C,Calcium,Iron,Note
2025-02-06,Dinner,1571.5,53.2,23.8,1.4,12.4,0.0,0.0,1.1,0.0,227.2,24.6,1.6,59.7,0.0,0.0,0.0,0.0,
2025-02-06,Lunch,499.0,22.8,4.5,1.4,2.2,0.0,141.0,275.5,363.0,37.6,1.4,3.0,34.7,2.4,0.0,1.0,6.8,
2025-02-06,Snacks,153.3,3.8,1.8,0.1,0.7,0.0,0.0,675.9,0.0,16.4,0.2,14.7,13.3,0.0,0.0,3.0,0.0,
2025-02-07,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-02-07,Dinner,549.9,16.5,4.0,2.3,6.7,0.0,181.8,483.7,372.0,55.2,0.5,0.9,45.1,0.0,19.8,1.8,7.7,
2025-02-07,Lunch,604.8,38.3,9.0,2.3,6.7,0.0,182.6,593.4,389.9,20.0,0.2,3.1,44.4,0.0,0.0,2.2,8.3,
2025-02-07,Snacks,106.0,3.1,1.9,0.0,0.0,0.0,0.0,241.6,0.0,15.0,0.2,13.2,3.4,0.0,0.0,3.0,0.0,
2025-02-08,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-02-08,Dinner,1502.1,12.1,6.6,0.1,0.9,0.0,0.0,809.4,0.0,102.3,3.0,23.0,28.1,0.0,0.0,0.0,0.0,
2025-02-08,Lunch,510.0,4.5,0.0,0.0,0.0,0.0,15.0,1530.0,686.0,27.0,1.0,5.0,12.0,0.0,0.0,2.0,10.0,
2025-02-09,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-02-09,Dinner,718.4,35.2,14.4,0.5,4.1,0.0,0.0,313.1,0.0,72.9,4.0,10.5,27.3,0.0,0.0,0.0,0.0,
2025-02-09,Lunch,428.3,16.6,4.0,0.0,0.0,0.0,0.0,202.1,0.0,42.4,2.9,0.8,27.9,0.0,0.0,0.0,0.0,
2025-02-09,Snacks,294.8,15.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,31.9,0.0,2.6,5.3,0.0,0.0,0.0,0.0,
2025-02-10,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-02-10,Dinner,582.3,22.9,11.6,1.2,1.9,0.0,117.5,566.4,302.5,46.5,1.5,4.4,46.8,2.0,0.0,8.4,5.6,
2025-02-10,Lunch,545.9,20.6,5.1,0.0,0.0,0.0,0.0,382.3,0.0,51.9,5.3,5.3,38.8,0.0,0.0,0.0,0.0,
2025-02-11,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-02-11,Dinner,1041.7,31.0,10.1,2.8,3.8,0.0,21.7,527.9,158.7,93.6,10.4,5.0,21.5,2.2,1.9,2.5,7.8,
2025-02-11,Lunch,582.3,22.9,11.6,1.2,1.9,0.0,117.5,566.4,302.5,46.5,1.5,4.4,46.8,2.0,0.0,8.4,5.6,
2025-02-12,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-02-12,Dinner,639.7,21.8,5.1,0.0,0.0,0.0,0.0,382.4,0.0,70.8,6.1,5.4,41.0,0.0,0.0,0.0,0.0,
2025-02-12,Lunch,507.6,16.2,1.7,0.9,1.8,0.0,205.5,496.0,66.0,73.4,9.9,2.0,21.5,0.0,0.0,2.4,4.6,
2025-02-12,Snacks,283.8,15.4,8.8,0.0,0.0,0.0,0.0,0.0,0.0,33.6,0.2,9.9,3.4,0.0,0.0,0.0,0.0,
2025-02-13,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-02-13,Dinner,438.4,14.0,3.0,0.9,6.0,0.0,0.0,5.1,291.0,55.5,6.8,1.6,26.8,0.0,0.6,0.0,0.0,
2025-02-13,Lunch,549.8,28.5,11.8,0.2,0.0,0.0,0.0,665.9,0.0,51.5,5.9,8.7,26.3,0.0,0.0,0.0,0.0,
2025-02-13,Snacks,302.4,15.6,13.5,0.1,0.7,0.0,0.0,546.3,0.0,7.9,0.0,27.5,12.1,0.0,0.0,0.0,0.0,
2025-02-14,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-02-14,Dinner,674.3,36.1,17.4,4.1,9.5,0.0,140.7,796.8,662.8,36.4,0.0,1.4,48.0,0.0,0.0,2.5,2.5,
2025-02-14,Lunch,428.3,16.6,4.0,0.0,0.0,0.0,0.0,202.1,0.0,42.4,2.9,0.8,27.9,0.0,0.0,0.0,0.0,
2025-02-14,Snacks,1355.2,0.2,0.0,0.0,0.0,0.0,0.0,105.5,471.6,34.3,1.6,25.0,12.6,5.0,8.6,2.6,5.7,
2025-02-15,Breakfast,193.2,5.9,3.2,0.0,0.0,0.0,0.0,162.0,0.0,35.3,1.5,33.8,5.7,0.0,45.0,18.0,0.0,
2025-02-15,Dinner,466.6,12.3,2.9,0.6,0.9,0.0,56.4,57.0,145.2,28.0,2.1,0.0,16.6,1.0,0.0,0.4,2.7,
2025-02-15,Lunch,534.8,17.3,7.2,0.3,0.0,0.0,0.0,1200.0,0.0,65.0,9.7,10.0,26.6,0.0,0.0,0.0,0.0,
2025-02-15,Snacks,692.5,22.9,2.8,0.0,0.0,0.0,0.0,2400.0,0.0,89.9,19.3,46.6,27.2,0.0,0.0,0.0,0.0,
2025-02-16,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-02-16,Dinner,621.7,28.3,12.7,2.1,8.4,0.0,0.0,524.7,0.0,71.6,5.5,9.0,23.0,0.0,0.0,0.0,0.0,
2025-02-16,Lunch,461.7,14.0,2.3,1.5,2.4,0.0,150.4,237.7,387.2,46.2,2.9,3.5,37.5,2.6,0.0,1.1,7.2,
2025-02-17,Breakfast,79.2,4.4,2.9,0.0,0.0,0.0,0.0,132.0,0.0,5.6,0.0,5.6,4.2,0.0,0.0,18.0,0.0,
2025-02-17,Dinner,609.1,19.4,2.6,0.0,0.0,0.0,0.0,224.8,0.0,76.5,7.1,5.8,39.7,0.0,0.0,0.0,0.0,
2025-02-17,Lunch,482.4,15.8,2.8,2.1,6.4,0.0,150.4,156.5,581.2,50.9,5.6,3.0,38.2,2.6,0.4,1.1,7.2,
2025-02-17,Snacks,288.1,13.3,1.9,0.1,0.7,0.0,0.0,546.3,0.0,28.3,2.4,21.4,15.4,0.0,0.0,0.0,0.0,
2025-02-18,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-02-18,Dinner,550.3,22.5,8.7,0.9,1.5,0.0,94.0,525.0,242.0,44.3,1.4,4.3,41.7,1.6,0.0,9.7,4.5,
2025-02-18,Lunch,572.8,24.5,7.6,0.4,3.0,0.0,0.0,334.3,145.5,51.6,4.8,5.0,40.3,0.0,0.3,0.0,0.0,
2025-02-18,Snacks,162.4,5.8,0.4,1.1,3.8,0.0,0.0,110.0,0.0,15.6,1.0,8.7,13.2,0.0,0.0,0.0,0.0,
2025-02-19,Breakfast,79.2,4.4,2.9,0.0,0.0,0.0,0.0,132.0,0.0,5.6,0.0,5.6,4.2,0.0,0.0,18.0,0.0,
2025-02-19,Dinner,656.6,31.6,10.1,0.0,0.0,0.0,0.0,153.8,0.0,66.6,0.0,7.4,25.3,0.0,0.0,0.0,0.0,
2025-02-19,Lunch,550.3,22.5,8.7,0.9,1.5,0.0,94.0,525.0,242.0,44.3,1.4,4.3,41.7,1.6,0.0,9.7,4.5,
2025-02-19,Snacks,162.4,5.8,0.4,1.1,3.8,0.0,0.0,110.0,0.0,15.6,1.0,8.7,13.2,0.0,0.0,0.0,0.0,
2025-02-20,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-02-20,Dinner,555.4,20.6,3.0,2.2,7.5,0.0,141.0,1108.3,620.1,60.1,5.1,8.5,37.0,2.4,0.5,1.0,6.8,
2025-02-20,Lunch,518.8,21.5,7.0,0.0,0.0,0.0,0.0,5724.3,0.0,46.3,2.6,2.5,36.0,0.0,0.0,0.0,0.0,
2025-02-20,Snacks,217.7,4.5,0.6,0.6,2.6,0.0,0.0,656.3,0.0,22.9,0.7,15.7,22.8,0.0,0.0,0.0,0.0,
2025-02-21,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-02-21,Dinner,455.6,16.1,6.7,1.3,1.7,0.0,109.0,110.5,280.7,41.5,1.5,0.2,34.9,1.9,0.0,0.8,5.2,
2025-02-21,Lunch,604.8,21.5,3.6,2.3,8.2,0.0,141.0,6208.6,654.0,66.6,6.6,10.3,40.5,2.4,0.6,1.0,6.8,
2025-02-21,Snacks,822.2,7.9,1.7,1.2,2.7,0.0,49.0,165.2,73.5,68.4,0.0,0.0,14.4,0.0,0.0,0.6,1.6,
2025-02-22,Breakfast,79.2,4.4,2.9,0.0,0.0,0.0,0.0,132.0,0.0,5.6,0.0,5.6,4.2,0.0,0.0,18.0,0.0,
2025-02-22,Dinner,739.5,28.0,17.7,1.2,2.0,0.0,123.1,190.9,317.0,78.6,0.0,7.6,40.9,2.1,0.0,0.9,5.9,
2025-02-22,Lunch,716.4,26.5,8.3,0.9,1.8,0.0,205.5,1319.3,66.0,91.9,10.7,46.1,31.0,0.0,102.0,2.4,4.6,
2025-02-22,Snacks,314.3,8.5,1.0,1.4,5.3,0.0,0.0,678.3,0.0,34.7,1.5,21.2,26.9,0.0,0.0,0.0,0.0,
2025-02-23,Breakfast,112.2,6.3,4.1,0.0,0.0,0.0,0.0,187.0,0.0,8.0,0.0,8.0,6.0,0.0,0.0,25.5,0.0,
2025-02-23,Dinner,634.0,32.9,7.6,0.0,0.0,0.0,0.0,367.8,31.5,46.4,0.0,3.6,38.6,0.0,0.8,0.2,0.2,
2025-02-23,Lunch,597.5,28.9,8.4,0.9,1.8,0.0,205.5,137.5,66.0,61.8,3.6,6.7,24.8,0.0,0.0,2.4,4.6,
2025-02-23,Snacks,525.1,17.2,6.4,1.4,5.3,0.0,0.0,770.3,0.0,61.5,4.7,44.0,35.2,0.0,0.0,15.0,0.0,
2025-02-24,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-02-24,Dinner,747.7,33.7,5.9,0.0,0.0,0.0,0.0,238.2,47.8,75.1,2.2,4.4,37.9,0.0,1.2,0.3,0.3,
2025-02-24,Lunch,525.1,20.7,5.0,2.5,4.8,0.0,491.0,188.4,182.2,59.6,3.6,4.9,25.7,0.0,0.0,7.4,12.8,
2025-02-24,Snacks,246.3,2.5,0.8,0.2,1.2,0.0,0.0,910.5,0.0,13.9,0.0,12.3,42.2,0.0,0.0,0.0,0.0,
2025-02-25,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-02-25,Dinner,735.3,35.3,4.7,0.0,0.0,0.0,0.0,327.7,0.0,77.4,2.4,6.7,35.4,0.0,0.0,0.0,0.0,
2025-02-25,Lunch,453.4,23.9,7.6,0.0,0.0,0.0,0.0,1526.6,0.0,35.8,8.1,10.4,29.0,0.0,0.0,0.0,0.0,
2025-02-25,Snacks,357.3,11.6,1.4,2.0,7.2,0.0,0.0,5.8,0.0,42.9,2.1,23.7,21.9,0.0,0.0,0.0,0.0,
2025-02-26,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-02-26,Dinner,614.7,28.0,10.0,0.0,0.0,0.0,0.0,197.0,0.0,10.5,0.0,0.7,46.8,0.0,0.0,0.0,0.0,
2025-02-26,Lunch,735.3,35.3,4.7,0.0,0.0,0.0,0.0,327.7,0.0,77.4,2.4,6.7,35.4,0.0,0.0,0.0,0.0,
2025-02-26,Snacks,341.8,8.6,6.5,0.0,0.0,0.0,0.0,1479.0,0.0,41.2,7.4,30.5,13.6,0.0,0.0,7.5,0.0,
2025-02-27,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-02-27,Dinner,590.2,33.1,5.4,0.0,0.0,0.0,0.0,4.5,0.0,40.3,4.0,0.2,36.0,0.0,0.0,0.0,0.0,
2025-02-27,Lunch,513.5,28.3,14.2,0.3,2.0,0.0,19.8,59.4,2.2,39.0,1.5,4.1,28.7,5.3,0.0,0.0,0.0,
2025-02-27,Snacks,391.3,11.3,2.4,1.6,5.7,0.0,0.0,0.0,0.0,52.7,2.0,25.9,21.2,0.0,0.0,0.0,0.0,
2025-02-28,Breakfast,274.5,11.3,8.1,0.1,0.0,0.0,0.0,0.0,293.4,32.0,1.5,14.2,9.3,0.0,18.0,0.5,0.0,
2025-02-28,Dinner,579.5,16.3,2.0,0.0,0.0,0.0,0.0,687.0,0.0,73.4,6.8,0.0,35.0,0.0,0.0,0.0,0.0,
2025-02-28,Lunch,508.2,17.4,6.2,0.1,0.0,0.2,18.3,224.8,272.7,49.0,5.0,6.5,42.9,0.0,0.1,0.0,0.2,
2025-02-28,Snacks,358.4,12.4,0.0,0.0,0.0,0.0,0.0,8.5,0.0,56.1,0.0,6.5,6.0,0.0,0.0,1.0,2.0,
2025-03-01,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-03-01,Dinner,666.9,35.1,4.9,0.0,0.0,0.0,0.0,97.0,0.0,50.9,1.5,2.6,35.5,0.0,0.0,0.0,0.0,
2025-03-01,Lunch,500.1,25.8,8.6,0.0,0.0,0.1,9.9,5179.2,0.0,44.9,2.7,3.1,23.5,0.0,0.0,0.0,0.0,
2025-03-01,Snacks,127.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,5.5,0.0,0.0,0.0,0.0,0.0,
2025-03-02,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-03-02,Dinner,626.5,34.6,15.5,0.0,0.0,0.0,0.0,575.0,0.0,49.9,4.8,9.7,33.2,0.0,0.0,0.0,0.0,
2025-03-02,Lunch,475.8,16.8,3.5,0.0,0.0,0.0,0.0,5100.0,0.0,45.2,3.0,2.4,36.3,0.0,0.0,0.0,0.0,
2025-03-02,Snacks,187.1,4.8,0.4,0.8,3.1,0.0,0.0,170.0,0.0,18.9,1.3,12.0,18.1,0.0,0.0,0.0,0.0,
2025-03-03,Breakfast,79.2,4.4,2.9,0.0,0.0,0.0,0.0,132.0,0.0,5.6,0.0,5.6,4.2,0.0,0.0,18.0,0.0,
2025-03-03,Dinner,510.8,16.8,3.8,3.6,3.5,0.0,0.0,65.2,252.0,62.5,1.0,8.5,26.8,89.0,75.0,10.0,4.1,
2025-03-03,Lunch,441.5,31.1,11.0,1.8,3.6,0.0,411.0,129.0,132.0,18.1,1.8,1.3,26.2,0.0,0.0,4.8,13.3,
2025-03-03,Snacks,420.1,8.9,0.9,1.6,5.7,0.0,0.0,225.0,146.7,36.5,2.5,22.7,49.2,0.0,9.0,0.2,0.0,
2025-03-04,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-03-04,Dinner,752.2,26.0,10.5,1.5,3.5,0.0,277.4,341.3,357.9,105.1,4.4,48.7,26.8,0.0,8.1,36.6,10.7,
2025-03-04,Lunch,540.2,36.2,12.6,2.7,5.4,0.0,616.5,193.5,198.0,25.2,2.5,1.8,33.1,0.0,0.0,7.2,19.5,
2025-03-05,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-03-05,Dinner,547.1,23.5,9.0,1.2,1.9,0.0,117.5,548.8,302.5,37.4,1.2,4.3,45.2,2.0,0.0,9.9,5.6,
2025-03-05,Lunch,482.5,30.2,10.3,3.6,7.3,0.0,822.0,258.0,264.0,25.3,2.5,2.0,30.7,0.0,0.0,9.6,24.2,
2025-03-05,Snacks,473.4,12.4,2.8,5.4,3.9,0.0,0.0,1043.4,0.0,47.5,1.5,10.6,20.0,0.0,0.0,3.0,9.0,
2025-03-06,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-03-06,Dinner,531.0,21.8,11.5,0.2,0.0,0.2,18.3,222.1,0.0,43.8,2.2,4.0,41.9,0.0,0.0,0.0,0.0,
2025-03-06,Lunch,547.1,23.5,9.0,1.2,1.9,0.0,117.5,548.8,302.5,37.4,1.2,4.3,45.2,2.0,0.0,9.9,5.6,
2025-03-06,Snacks,196.1,7.4,0.6,0.0,0.0,0.0,0.0,113.5,0.0,20.4,1.1,10.4,12.6,0.0,0.0,0.0,0.0,
2025-03-07,Breakfast,66.0,3.7,2.4,0.0,0.0,0.0,0.0,110.0,0.0,4.7,0.0,4.7,3.5,0.0,0.0,15.0,0.0,
2025-03-07,Dinner,461.7,39.3,8.9,6.6,14.3,0.0,124.5,463.6,443.9,7.9,2.7,1.4,23.4,2.4,0.6,3.8,5.5,
2025-03-07,Lunch,550.4,32.2,13.1,2.4,2.4,0.0,0.0,261.8,96.6,19.9,2.3,2.6,48.2,0.0,5.9,1.4,5.9,
2025-03-07,Snacks,258.4,14.4,2.2,0.0,0.0,0.0,2.8,8.2,91.8,26.4,0.5,11.4,4.5,0.0,0.0,2.2,3.0,
2025-03-08,Breakfast,112.8,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,17.6,0.0,7.8,10.4,0.0,0.0,0.0,0.0,
2025-03-08,Dinner,467.0,33.9,8.2,6.0,10.3,0.0,124.5,460.8,249.9,18.5,1.8,2.2,24.4,2.4,0.2,3.8,9.5,
2025-03-08,Lunch,425.0,33.4,8.1,6.0,10.3,0.0,124.5,460.8,249.9,9.8,4.0,3.1,24.6,2.4,0.2,3.8,5.5,
2025-03-08,Snacks,409.5,23.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.6,0.0,0.0,9.3,0.0,0.0,0.0,0.0,
2025-03-09,Breakfast,79.2,4.4,2.9,0.0,0.0,0.0,0.0,132.0,0.0,5.6,0.0,5.6,4.2,0.0,0.0,18.0,0.0,
2025-03-09,Dinner,666.8,36.7,8.2,0.0,0.0,0.0,0.0,4.5,0.0,49.2,9.7,10.0,40.9,0.0,0.0,0.0,0.0,
2025-03-09,Lunch,566.9,43.5,9.8,9.2,16.0,0.0,196.9,585.6,395.3,8.0,1.4,3.2,36.6,1.2,0.1,3.6,8.4,
2025-03-09,Snacks,136.1,4.7,3.0,0.0,0.0,0.0,0.0,317.5,0.0,17.0,0.0,15.4,5.0,0.0,0.0,12.8,0.0,
2025-03-10,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-03-10,Dinner,533.0,28.2,10.6,0.1,0.0,0.0,0.0,1650.5,105.5,55.4,6.5,6.1,19.3,0.0,10.2,1.9,2.9,
2025-03-10,Lunch,666.8,36.7,8.2,0.0,0.0,0.0,0.0,4.5,0.0,49.2,9.7,10.0,40.9,0.0,0.0,0.0,0.0,
2025-03-10,Snacks,98.5,1.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,7.0,2.6,0.0,0.0,0.0,0.0,
2025-03-11,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-03-11,Dinner,689.7,29.8,11.3,2.0,6.9,0.0,117.5,240.3,545.0,70.8,7.8,5.4,40.2,5.6,0.8,4.2,5.9,
2025-03-11,Lunch,522.7,26.8,8.4,0.0,0.0,0.0,0.0,1223.9,150.0,35.2,0.5,6.2,35.1,1.8,1.8,4.0,0.0,
2025-03-11,Snacks,139.4,4.9,3.2,0.0,0.0,0.0,0.0,323.0,0.0,17.2,0.0,15.6,5.2,0.0,0.0,13.5,0.0,
2025-03-12,Breakfast,158.4,8.8,5.8,0.0,0.0,0.0,0.0,264.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,36.0,0.0,
2025-03-12,Dinner,547.1,23.5,9.0,1.2,1.9,0.0,117.5,548.8,302.5,37.4,1.2,4.3,45.2,2.0,0.0,9.9,5.6,
2025-03-12,Lunch,579.4,21.1,6.5,1.9,6.9,0.0,117.5,239.4,545.0,66.8,7.8,4.5,36.5,5.6,0.8,4.2,5.9,
2025-03-12,Snacks,165.8,6.4,4.2,0.0,0.0,0.0,0.0,367.0,0.0,19.1,0.0,17.5,6.6,0.0,0.0,19.5,0.0,
2025-03-13,Breakfast,156.0,9.8,6.8,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,9.2,7.6,0.0,0.0,0.0,0.0,
2025-03-13,Dinner,547.1,23.5,9.0,1.2,1.9,0.0,117.5,548.8,302.5,37.4,1.2,4.3,45.2,2.0,0.0,9.9,5.6,
2025-03-13,Lunch,579.4,21.1,6.5,1.9,6.9,0.0,117.5,239.4,545.0,66.8,7.8,4.5,36.5,5.6,0.8,4.2,5.9,
2025-03-13,Snacks,367.0,20.5,7.1,5.3,3.0,0.0,0.0,315.0,0.1,39.5,2.0,14.0,6.2,0.0,0.0,3.0,9.0,
2025-03-14,Breakfast,275.0,8.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,40.6,0.0,18.6,9.0,0.0,0.0,0.0,0.0,
2025-03-14,Dinner,585.0,31.0,7.0,0.0,0.0,0.0,100.0,1265.0,0.0,36.0,7.5,0.0,42.5,0.0,0.0,0.0,0.0,
2025-03-14,Lunch,527.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,0.0,0.0,31.4,0.0,0.0,0.0,0.0,
2025-03-14,Snacks,1932.7,0.7,0.0,0.0,0.0,0.0,0.0,515.1,239.9,225.2,2.3,185.2,0.4,0.3,19.2,1.7,2.9,
2025-03-15,Breakfast,486.0,10.5,3.5,0.0,0.0,0.0,0.0,120.0,0.0,85.2,0.0,72.5,12.8,0.0,0.0,0.0,0.0,
2025-03-15,Dinner,975.0,57.7,17.0,3.9,1.4,1.8,118.3,1987.4,9.6,74.1,2.7,8.2,39.5,0.2,0.0,0.4,0.3,
2025-03-15,Lunch,623.0,15.5,2.6,0.0,0.0,0.0,0.0,4170.0,0.0,86.7,6.0,11.8,31.0,0.0,0.0,0.0,0.0,
2025-03-15,Snacks,103.5,0.2,0.1,0.1,0.0,0.0,0.0,3.0,286.5,27.2,1.4,23.3,1.1,0.0,8.0,1.5,3.0,
2025-03-16,Breakfast,253.5,15.4,10.4,0.0,0.0,0.0,0.0,0.0,0.0,16.3,0.0,16.3,12.9,0.0,0.0,0.0,0.0,
2025-03-16,Dinner,349.2,10.7,4.0,1.3,2.0,0.0,0.0,5209.7,0.0,45.5,2.7,4.0,17.8,0.0,0.0,0.0,0.0,
2025-03-16,Lunch,430.0,15.0,9.0,0.0,0.0,0.0,105.0,270.0,510.0,53.0,2.0,4.0,24.0,10.0,0.0,25.0,4.0,
2025-03-16,Snacks,1017.0,17.0,1.4,2.0,12.6,0.0,0.0,12.7,0.0,61.6,2.2,0.2,6.0,0.0,0.0,0.0,0.0,
2025-03-17,Breakfast,144.1,7.1,4.6,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.2,6.0,12.9,0.0,0.0,0.0,0.0,
2025-03-17,Dinner,572.2,22.6,7.1,0.0,0.0,0.1,14.5,193.4,0.0,43.7,2.3,3.8,50.6,0.0,0.0,0.0,0.0,
2025-03-17,Lunch,616.1,16.1,4.2,2.2,5.5,0.0,0.0,5395.6,0.0,82.5,4.8,18.3,36.5,0.0,0.0,0.0,0.0,
2025-03-17,Snacks,175.5,2.2,1.3,0.1,0.0,0.0,0.0,3.0,286.5,37.2,1.4,25.6,3.6,0.0,8.0,1.5,3.0,
2025-03-18,Breakfast,156.0,9.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,10.2,8.0,0.0,0.0,0.0,0.0,
2025-03-18,Dinner,784.5,38.9,11.5,0.0,0.0,0.0,0.0,2.6,0.0,73.0,0.0,5.9,28.0,0.0,0.0,0.0,0.0,
2025-03-18,Lunch,502.8,21.1,33.8,0.0,0.0,0.0,0.0,5319.0,0.0,50.0,5.8,2.5,30.2,0.0,0.0,0.0,0.0,
2025-03-18,Snacks,69.6,1.8,0.6,0.0,0.2,0.0,0.0,139.5,0.0,1.7,0.0,1.4,11.7,0.0,0.0,0.0,0.0,
2025-03-19,Breakfast,156.0,8.8,5.8,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,11.2,8.4,0.0,0.0,0.0,0.0,
2025-03-19,Dinner,640.5,23.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,66.9,0.1,13.9,43.1,0.0,0.0,0.0,0.0,
2025-03-19,Lunch,569.1,26.1,37.5,0.2,0.0,0.0,0.0,5252.9,756.0,55.5,7.1,2.9,31.2,0.0,3.3,0.6,2.3,
2025-03-19,Snacks,253.3,11.4,6.7,0.0,0.0,0.0,1.1,227.3,36.7,27.2,0.2,25.3,9.4,0.0,0.0,0.9,1.2,
2025-03-20,Breakfast,323.7,14.9,9.1,0.0,0.0,0.0,0.0,2640.2,0.0,34.0,1.4,12.2,13.9,0.0,0.0,0.0,0.0,
2025-03-20,Dinner,584.9,27.1,11.6,1.2,1.9,0.0,117.5,612.7,302.5,37.8,1.2,4.7,46.1,2.0,0.0,9.9,5.6,
2025-03-20,Lunch,446.5,16.6,32.7,0.0,0.0,0.0,0.0,5565.7,0.0,48.9,5.7,2.4,27.0,0.0,0.0,0.0,0.0,
2025-03-20,Snacks,289.1,6.9,3.4,0.0,0.2,0.0,2.5,157.5,87.5,42.6,0.5,37.7,13.1,0.0,0.0,0.0,0.0,
2025-03-21,Breakfast,323.7,14.9,9.1,0.0,0.0,0.0,0.0,2640.2,0.0,34.0,1.4,12.2,13.9,0.0,0.0,0.0,0.0,
2025-03-21,Dinner,639.7,21.7,5.2,1.3,2.8,0.0,127.2,821.1,303.6,70.6,1.6,3.5,41.9,2.0,0.0,1.0,5.6,
2025-03-21,Lunch,439.7,32.5,7.4,0.0,0.0,0.0,0.0,430.0,0.0,11.2,0.1,4.3,24.7,0.0,0.0,9.0,0.0,
2025-03-21,Snacks,84.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,
